"f:0","f:1","f:2",":0",":1",":2"
1.5415097215267042,0,0,0.77,0,0
1.541155226086557,0,0,0.769,0,0
1.5407998215182106,0,0,0.768,0,0
1.540443507372792,0,0,0.767,0,0
1.540086283203205,0,0,0.766,0,0
1.539728148564138,0,0,0.765,0,0
1.5393691030120673,0,0,0.764,0,0
1.5390091461052613,0,0,0.763,0,0
1.5386482774037886,0,0,0.762,0,0
1.538286496469519,0,0,0.761,0,0
1.5379238028661306,0,0,0.76,0,0
1.537560196159115,0,0,0.759,0,0
1.5371956759157814,0,0,0.758,0,0
1.5368302417052606,0,0,0.757,0,0
1.5364638930985122,0,0,0.756,0,0
1.5360966296683276,0,0,0.755,0,0
1.5357284509893367,0,0,0.754,0,0
1.53535935663801,0,0,0.753,0,0
1.5349893461926658,0,0,0.752,0,0
1.534618419233475,0,0,0.751,0,0
1.5342465753424657,0,0,0.75,0,0
1.5338738141035269,0,0,0.749,0,0
1.5335001351024145,0,0,0.748,0,0
1.533125537926757,0,0,0.747,0,0
1.5327500221660584,0,0,0.746,0,0
1.5323735874117048,0,0,0.745,0,0
1.5319962332569677,0,0,0.744,0,0
1.531617959297011,0,0,0.743,0,0
1.5312387651288941,0,0,0.742,0,0
1.5308586503515764,0,0,0.741,0,0
1.530477614565925,0,0,0.74,0,0
1.5300956573747155,0,0,0.739,0,0
1.5297127783826412,0,0,0.738,0,0
1.529328977196314,0,0,0.737,0,0
1.5289442534242714,0,0,0.736,0,0
1.5285586066769818,0,0,0.735,0,0
1.5281720365668476,0,0,0.734,0,0
1.527784542708212,0,0,0.733,0,0
1.527396124717361,0,0,0.732,0,0
1.5270067822125322,0,0,0.731,0,0
1.5266165148139161,0,0,0.73,0,0
1.5262253221436626,0,0,0.729,0,0
1.5258332038258855,0,0,0.728,0,0
1.5254401594866678,0,0,0.727,0,0
1.5250461887540656,0,0,0.726,0,0
1.5246512912581136,0,0,0.725,0,0
1.5242554666308294,0,0,0.724,0,0
1.5238587145062195,0,0,0.723,0,0
1.5234610345202826,0,0,0.722,0,0
1.5230624263110142,0,0,0.721,0,0
1.5226628895184136,0,0,0.72,0,0
1.5222624237844868,0,0,0.719,0,0
