"p_1:0","p_1:1","p_1:2","p_2:0","p_2:1","p_2:2","p_3:0","p_3:1","p_3:2"
0.1058893806721297, 0.1980931891573913, 0.0, 0.10588422319066, 0.2169952269015806, 0.0, 0.1187857615334933, 0.2066684460127646, 0.0
0.03934595430351023, 0.2588023656196117, 0.0, 0.04898016842320839, 0.2419455990927304, 0.0, 0.03408509677401802, 0.2453174779996198, 0.0
0.1639268367229911, 0.1906912937999188, 0.0, 0.1440358339311786, 0.1909812819083138, 0.0, 0.1543681269958451, 0.209986713169059, 0.0
0.6746903405269259, 0.2276341597526384, 0.0, 0.6644817353313505, 0.2161021696252659, 0.0, 0.6828937494327122, 0.2157507413189589, 0.0
0.3152036502355332, 0.2037800481309768, 0.0, 0.3077157738461059, 0.2231365653520478, 0.0, 0.325826519344923, 0.2165311502535609, 0.0
0.7388194573006102, 0.1007040953186873, 0.0, 0.7291414016267593, 0.08320166010518966, 0.0, 0.7491379821931368, 0.0835714361925024, 0.0
0.5098386950313696, 0.0443789335412678, 0.0, 0.5193788942547638, 0.06204911624502102, 0.0, 0.5298091170287064, 0.04469100857120552, 0.0
0.2189085938755347, 0.0910757081344504, 0.0, 0.2092301837354847, 0.0735929823580649, 0.0, 0.1989121996872082, 0.09069614570178505, 0.0
0.2926607241013829, 0.1703839780309659, 0.0, 0.3038486269897526, 0.1872515681117517, 0.0, 0.3124952006733446, 0.1659826849630806, 0.0
0.6862229473739666, -0.006956686271069116, 0.0, 0.6772743923954564, 0.01111452184805537, 0.0, 0.6967622811831616, 0.01202566658033489, 0.0
0.4685453736937183, 0.1130296720131658, 0.0, 0.4885419550536835, 0.1133994475048852, 0.0, 0.4788805044108156, 0.09590764887896093, 0.0
0.06825283723682399, 0.02412441089406424, 0.0, 0.04989810501254995, 0.03599419690074319, 0.0, 0.05037082292762689, 0.02028707470867624, 0.0
0.3689687715993996, 0.1827217285063321, 0.0, 0.380997763752864, 0.1985379221195769, 0.0, 0.3606886649758966, 0.2009854093844121, 0.0
0.3439688571704178, 0.185743379476784, 0.0, 0.3549836885073037, 0.1670012810169093, 0.0, 0.3689687715993996, 0.1827217285063321, 0.0
0.5382105520185861, 0.1316428054509486, 0.0, 0.5582082585276873, 0.132011994983013, 0.0, 0.5478903458527041, 0.1491443315857077, 0.0
7.694872649848017e-05, 0.2023076720489481, 0.0, 0.000102598301997935, 0.1830768960652931, 0.0, 0.01943531337294609, 0.1919500935331089, 0.0
0.2469874294046731, 0.006562653290546402, 0.0, 0.2586038783622265, 0.02374455769490623, 0.0, 0.2392296238514476, 0.02381471612209212, 0.0
0.6988262945771229, 0.09996454401132628, 0.0, 0.6788297079920835, 0.0995950458000477, 0.0, 0.6891482074523514, 0.08246381399126376, 0.0
